"Status","Year","Age","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data and Technology","25","[c]","24270","24710"
"New entrant CS","2023","16-19","Economics","25","[c]","26470","25320"
"New entrant CS","2023","16-19","Finance","25","[c]","21210","19460"
"New entrant CS","2023","16-19","Human Resources","20","[c]","22480","22150"
"New entrant CS","2023","16-19","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Operational Delivery","795","[c]","23720","22520"
"New entrant CS","2023","16-19","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other","65","[c]","19520","19460"
"New entrant CS","2023","16-19","Policy","15","[c]","25360","25460"
"New entrant CS","2023","16-19","Project Delivery","10","[c]","20800","19460"
"New entrant CS","2023","16-19","Property","20","[c]","22790","22520"
"New entrant CS","2023","16-19","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Science and Engineering","70","[c]","19900","18280"
"New entrant CS","2023","16-19","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","75","[c]","23520","22350"
"New entrant CS","2023","16-19","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","260","[c]","29510","28840"
"New entrant CS","2023","20-29","Communications","220","[c]","32230","32150"
"New entrant CS","2023","20-29","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","180","[c]","27140","26920"
"New entrant CS","2023","20-29","Digital, Data and Technology","975","[c]","33520","32500"
"New entrant CS","2023","20-29","Economics","310","[c]","31930","33310"
"New entrant CS","2023","20-29","Finance","315","[c]","29080","27140"
"New entrant CS","2023","20-29","Geography","30","[c]","25420","21690"
"New entrant CS","2023","20-29","Human Resources","395","[c]","27780","25900"
"New entrant CS","2023","20-29","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","70","[c]","29260","27520"
"New entrant CS","2023","20-29","Internal Audit","10","[c]","34370","33420"
"New entrant CS","2023","20-29","International Trade","120","[c]","33230","35010"
"New entrant CS","2023","20-29","Knowledge and Information Management","90","[c]","28230","27830"
"New entrant CS","2023","20-29","Legal","245","[c]","36420","31980"
"New entrant CS","2023","20-29","Medicine","50","[c]","36460","32930"
"New entrant CS","2023","20-29","Operational Delivery","13395","[c]","25080","23640"
"New entrant CS","2023","20-29","Operational Research","105","[c]","29380","28360"
"New entrant CS","2023","20-29","Other","710","[c]","25000","22400"
"New entrant CS","2023","20-29","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","1195","[c]","32780","31300"
"New entrant CS","2023","20-29","Project Delivery","570","[c]","30310","28840"
"New entrant CS","2023","20-29","Property","220","[c]","27070","26020"
"New entrant CS","2023","20-29","Psychology","95","[c]","28550","28480"
"New entrant CS","2023","20-29","Science and Engineering","730","[c]","28330","27540"
"New entrant CS","2023","20-29","Security","275","[c]","27510","27080"
"New entrant CS","2023","20-29","Social Research","140","[c]","32620","32460"
"New entrant CS","2023","20-29","Statistics","285","[c]","29540","28840"
"New entrant CS","2023","20-29","Tax","85","[c]","35500","34400"
"New entrant CS","2023","20-29","Unknown","1905","[c]","28280","28770"
"New entrant CS","2023","20-29","Veterinarian","10","[c]","31940","30320"
"New entrant CS","2023","30-39","Commercial","185","[c]","40070","34090"
"New entrant CS","2023","30-39","Communications","175","[c]","39150","37890"
"New entrant CS","2023","30-39","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","145","[c]","28530","27650"
"New entrant CS","2023","30-39","Digital, Data and Technology","870","[c]","41290","38470"
"New entrant CS","2023","30-39","Economics","25","[c]","43800","39000"
"New entrant CS","2023","30-39","Finance","190","[c]","35230","33640"
"New entrant CS","2023","30-39","Geography","15","[c]","31050","30520"
"New entrant CS","2023","30-39","Human Resources","305","[c]","33180","31270"
"New entrant CS","2023","30-39","Inspector of Education and Training","75","[c]","56390","52750"
"New entrant CS","2023","30-39","Intelligence Analysis","45","[c]","30230","28480"
"New entrant CS","2023","30-39","Internal Audit","15","[c]","44800","42180"
"New entrant CS","2023","30-39","International Trade","70","[c]","37200","36660"
"New entrant CS","2023","30-39","Knowledge and Information Management","50","[c]","33990","31110"
"New entrant CS","2023","30-39","Legal","355","[c]","47110","50000"
"New entrant CS","2023","30-39","Medicine","115","[c]","49700","40590"
"New entrant CS","2023","30-39","Operational Delivery","7715","[c]","26400","24570"
"New entrant CS","2023","30-39","Operational Research","50","[c]","31180","27450"
"New entrant CS","2023","30-39","Other","380","[c]","29230","22920"
"New entrant CS","2023","30-39","Planning","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","20","[c]","45530","43740"
"New entrant CS","2023","30-39","Policy","510","[c]","42010","39310"
"New entrant CS","2023","30-39","Project Delivery","365","[c]","40510","37640"
"New entrant CS","2023","30-39","Property","125","[c]","33850","32480"
"New entrant CS","2023","30-39","Psychology","35","[c]","33220","28480"
"New entrant CS","2023","30-39","Science and Engineering","305","[c]","36190","33830"
"New entrant CS","2023","30-39","Security","180","[c]","30190","27500"
"New entrant CS","2023","30-39","Social Research","50","[c]","38650","39280"
"New entrant CS","2023","30-39","Statistics","50","[c]","38850","35500"
"New entrant CS","2023","30-39","Tax","95","[c]","35260","34400"
"New entrant CS","2023","30-39","Unknown","1365","[c]","33570","29100"
"New entrant CS","2023","30-39","Veterinarian","10","[c]","37240","37300"
"New entrant CS","2023","40-49","Commercial","125","[c]","45140","37590"
"New entrant CS","2023","40-49","Communications","100","[c]","44800","41510"
"New entrant CS","2023","40-49","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","105","[c]","28800","27080"
"New entrant CS","2023","40-49","Digital, Data and Technology","615","[c]","46700","42140"
"New entrant CS","2023","40-49","Economics","15","[c]","62680","58370"
"New entrant CS","2023","40-49","Finance","145","[c]","40740","37590"
"New entrant CS","2023","40-49","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","245","[c]","36350","33140"
"New entrant CS","2023","40-49","Inspector of Education and Training","130","[c]","62810","72470"
"New entrant CS","2023","40-49","Intelligence Analysis","25","[c]","31430","27890"
"New entrant CS","2023","40-49","Internal Audit","15","[c]","47400","44820"
"New entrant CS","2023","40-49","International Trade","80","[c]","42370","42480"
"New entrant CS","2023","40-49","Knowledge and Information Management","20","[c]","35430","33910"
"New entrant CS","2023","40-49","Legal","150","[c]","48660","50960"
"New entrant CS","2023","40-49","Medicine","85","[c]","54150","40590"
"New entrant CS","2023","40-49","Operational Delivery","5065","[c]","26960","24280"
"New entrant CS","2023","40-49","Operational Research","25","[c]","33020","27480"
"New entrant CS","2023","40-49","Other","265","[c]","30490","22260"
"New entrant CS","2023","40-49","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","30","[c]","46560","43740"
"New entrant CS","2023","40-49","Policy","200","[c]","48950","41700"
"New entrant CS","2023","40-49","Project Delivery","285","[c]","43800","41000"
"New entrant CS","2023","40-49","Property","145","[c]","39350","34830"
"New entrant CS","2023","40-49","Psychology","15","[c]","35180","28480"
"New entrant CS","2023","40-49","Science and Engineering","210","[c]","40530","39890"
"New entrant CS","2023","40-49","Security","155","[c]","33380","27500"
"New entrant CS","2023","40-49","Social Research","25","[c]","45160","40360"
"New entrant CS","2023","40-49","Statistics","30","[c]","39520","35290"
"New entrant CS","2023","40-49","Tax","40","[c]","35750","34400"
"New entrant CS","2023","40-49","Unknown","910","[c]","36970","30440"
"New entrant CS","2023","40-49","Veterinarian","10","[c]","36660","37300"
"New entrant CS","2023","50-59","Commercial","80","[c]","49400","41000"
"New entrant CS","2023","50-59","Communications","40","[c]","41510","40880"
"New entrant CS","2023","50-59","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","85","[c]","28420","26850"
"New entrant CS","2023","50-59","Digital, Data and Technology","310","[c]","48630","44510"
"New entrant CS","2023","50-59","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","90","[c]","41720","41340"
"New entrant CS","2023","50-59","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","190","[c]","38290","33080"
"New entrant CS","2023","50-59","Inspector of Education and Training","95","[c]","61090","52750"
"New entrant CS","2023","50-59","Intelligence Analysis","20","[c]","30410","27770"
"New entrant CS","2023","50-59","Internal Audit","15","[c]","48210","41000"
"New entrant CS","2023","50-59","International Trade","130","[c]","46790","45040"
"New entrant CS","2023","50-59","Knowledge and Information Management","30","[c]","33480","33790"
"New entrant CS","2023","50-59","Legal","75","[c]","49300","50930"
"New entrant CS","2023","50-59","Medicine","55","[c]","59820","43660"
"New entrant CS","2023","50-59","Operational Delivery","4315","[c]","26430","23640"
"New entrant CS","2023","50-59","Operational Research","20","[c]","32710","22520"
"New entrant CS","2023","50-59","Other","235","[c]","29330","22220"
"New entrant CS","2023","50-59","Planning Inspectors","25","[c]","54170","49370"
"New entrant CS","2023","50-59","Policy","115","[c]","48140","42400"
"New entrant CS","2023","50-59","Project Delivery","175","[c]","45590","41000"
"New entrant CS","2023","50-59","Property","130","[c]","37640","33830"
"New entrant CS","2023","50-59","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Science and Engineering","170","[c]","43510","43400"
"New entrant CS","2023","50-59","Security","185","[c]","32490","27500"
"New entrant CS","2023","50-59","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Tax","15","[c]","32580","34400"
"New entrant CS","2023","50-59","Unknown","700","[c]","35830","29100"
"New entrant CS","2023","50-59","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","20","[c]","26040","25610"
"New entrant CS","2023","60-64","Digital, Data and Technology","40","[c]","45930","42160"
"New entrant CS","2023","60-64","Finance","10","[c]","31390","29050"
"New entrant CS","2023","60-64","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","30","[c]","34000","30080"
"New entrant CS","2023","60-64","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","International Trade","55","[c]","45790","43090"
"New entrant CS","2023","60-64","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","15","[c]","55400","53440"
"New entrant CS","2023","60-64","Medicine","20","[c]","72100","60340"
"New entrant CS","2023","60-64","Operational Delivery","975","[c]","25670","23140"
"New entrant CS","2023","60-64","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","60","[c]","25470","21690"
"New entrant CS","2023","60-64","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","15","[c]","51210","54920"
"New entrant CS","2023","60-64","Project Delivery","35","[c]","48700","46250"
"New entrant CS","2023","60-64","Property","30","[c]","34700","34400"
"New entrant CS","2023","60-64","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","35","[c]","39890","34750"
"New entrant CS","2023","60-64","Security","25","[c]","31810","27500"
"New entrant CS","2023","60-64","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","130","[c]","31580","29100"
"New entrant CS","2023","65+","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","10","[c]","48450","44930"
"New entrant CS","2023","65+","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","40","[c]","44850","42470"
"New entrant CS","2023","65+","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicine","10","[c]","82280","78950"
"New entrant CS","2023","65+","Operational Delivery","265","[c]","24430","22400"
"New entrant CS","2023","65+","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectors","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","10","[c]","31230","29000"
"New entrant CS","2023","65+","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Science and Engineering","10","[c]","49040","39890"
"New entrant CS","2023","65+","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","20","[c]","42350","32150"
"New entrant CS","2023","65+","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","80","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or 10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
