"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Ministry of Defence","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
